,video_id,title,channel_id,channel_title,view_count,like_count,comment_count,wikipedia_categories,duration,comments
542,nOh3NReR0fQ,Teejay - Dip feat. Tommy Lee Sparta (Official Music Video),UCy1ljgtV9biMMBSSi6eOTvw,Teejay,280818,25474,1305,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Reggae']",PT3M10S,"['UTC! That is it!', 'Mad Track 🔥🔥🔥🔥🔥', 'Dip 🔥🔥🔥🔥🔥', 'Di way the song mad all mi speaker dem a dip!! 🔥🔥🇯🇲🇯🇲', 'Mobay a dit we a dit dip', ""Yo Tommy is a dancer by heart he don't even be trying and he is so some bad movement."", '🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥', '❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥', 'Lets get this trending ❤', 'This should a de 1 mil likes already and de number 1 badmind active yf n real suck unu madda bad song a d next drift dis bup bup']"
543,WvwDLmSZfOI,Devil ( Official Music Video ) | Warning 2 | Gippy Grewal | JP47 | Prince KJ | New Punjabi Song 2024,UCSdWkYk9pk3DHTXbof_R7XQ,Saregama Punjabi,270842,9114,235,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",PT2M48S,"['❤️\u200d🔥❤️\u200d🔥', 'DESI ROCKSTAR ❤', 'Yoyo honey sing song\n❤❤❤❤❤❤❤❤❤❤❤❤😂😂❤❤🎉🎉🎉🎉', ""Copied from YO YO Honey Singh's Raat Jashan Di.."", 'Agle part g pamme di te gippy dosti honi chahidi aa', 'Honey paji Raat jasan di line copy karli tumne😊😂😂', 'Raat jashan di ??', 'Kahan sy mily ge movie 😢', 'Zorawar honey singh\n🎉🎉🎉', 'Raat jashan di honey singh song line ❤']"
544,MW79zgnSF40,J.Tajor - Like I Do (Official Music Video),UCYRPoTkGDokMqkNSH9lxhcQ,J Tajor,267209,12502,1549,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues']",PT2M32S,"['let me know what country you are watching from?!', '266,975 views, 12k likes, 1.5k comments, 18.9k subscribers. Nice!!', 'Uk', 'Kingdom of s.ex', 'ass', 'Love you like I do 💝💝 from Kenya 🇰🇪🇰🇪✌️', 'India ❤', 'From USA.', 'Germany 😊 love this ❤️', ""Thanks to the singer from PH🇵🇭 from dominating the world from your song, where everyone's fav r&b.""]"
545,15EftGz647I,[NANA TOUR with SEVENTEEN] Official Music Video,UCfkXDY7vwkcJ8ddFGz8KusA,SEVENTEEN,249564,43693,1058,['https://en.wikipedia.org/wiki/Music'],PT2M46S,"['Gosh! How I love SEVENTEEN so much! Thank you for healing through this show, this also heals us and added a new goal: TUSCANY! Hahaha thank you Na PD and the team ^^', 'CUTEEEEEEEEE😭💓💓💓💓', 'One of the best things happened in caratland♡', '사랑해진짜루많이!', 'FINALLYYYY', 'Gelatoooo', 'Italia', 'Saaaallluttteeeeee', 'Cuties', 'PD nim is sooooo lucky to get a free made song from the Greatest Producer']"
546,g655MgOU3ts,XG - SHOOTING STAR (Official Music Video) Highlight #2,UC12HMtO5MYph9dCZZ7yygng,XG,245403,35299,213,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT48S,"['ジュリア可愛すぎだろおおお🤦\u200d♀️', 'Ma cocona❤', '마야가 최고지 하비랑 코코나도 좋다 kpop xg 엑스쥐 ❤', ""Maya's ridding part❤"", ""You can't pick a bias...no way.  But if forced...it's XG."", 'ไม่ใช่แค่ชอบเพลง แต่ฉันรักสาว ๆ มากเลย ❤', 'Cocona alone can carry the whole group, has awesome vocals!! Aside from Rap. XG is my new fav now.', 'Por dios Chisa TE AMO', 'need sunglasses these stars 🌟 too bright 😎', 'they all pretty but chisa omg..']"
547,1g_fHPyC974,Punsang Appun // Teaser Brishtisikha // Banmali //  New Mising Official Music Video Coming Son 2023,UC_I_VcN-MM9TtMXepCYUqYg,STUDIO OBONORI,241403,19516,66,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",PT17S,"['🎉🎉🎉🎉🎉🎉🎉🎉🎉😊😊😊😊❤❤', '❤❤❤❤❤❤❤❤❤', '😂😂😂😂', 'Nice', 'Mojaaaaa lagise', 'Hii', 'Mojja lagib tuk', 'Moja❤❤', 'Nice❤❤🎉🎉🎉', 'I love  you❤']"
548,btrbkOdMkgE,Bojomu Sesok Tak Silihe - Fida AP (Official Music Video) | Live Version #shorts,UC7j8vxLne5824sNmXwkSIJA,Rumah Musik Kita,218613,5427,52,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",PT53S,"['Lagu perusak generasi', 'Dan😁', 'Wkwkwk lipsing😂😂😂', 'kok body penyanyi nya aneh...banget..', 'ဘယ်သွားနေလည်း  အအချစ်လေးရယ် ယူအချစ်လေး ကိုဝင်းအအဒ❤❤', 'Kecil banget badannya', 'Masa2 indah berkumpul dgn teman2 yg baik msavumur 20 an mmg masa indah❤❤', 'Gah😅🤭', 'Adek2 iki sebenernya tau artinya apa pura2 goblok ya...pake jilbab nyanyi gk dipikir', 'Lagu tak berakhlak....']"
549,VjfLG8GwtJQ,Wiz Khalifa - Soak City Freestyle [Official Music Video],UCVp3nfGRxmMadNDuVbJSk8A,Wiz Khalifa,222123,12968,711,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT1M30S,"['☄️😮\u200d💨🔥🔥🔥#Midwest', 'Wiz went ham on this', 'Il est fatigué lui', 'Te amooooo❤', 'Man I miss the bed rest freestyle , headed that way', 'That’s not Wiz Khalifa and if it is, that is not the same music he was making and that type music right there I don’t know what that is freestyle OK', 'aolyone days Saturday ♥️🥳', 'bacc  to bacc in freestyle era🔥', '😍😍', ""yo my boy back with it again i mean my favorite artist and my favorite person ever in history who makes the best music for me whenever i'm down in the blue's if i'm having a not very good day or night or if mean people are bugging me or brothing me or making in front of my life even you tell me my favorite person or artist and telling me to ingore them and don't say anything to them at all and just keep on doing me as you tell me what to do even i know you didn't say any of this or that stuff from your monuth or nothing i'm just saying this to you @Wiz Khalifa because your a good friend for me and so are your friends to yup and i'm not a wiredo or a wired person or a guy or anything else it's because how i love you my boy my everything as friends and family and everything else if you know what i mean by that k keep on helping me out if i ever have any probelms or or just talk to me and stuff to k and you people know how much i love my favorite artist or my favorite person who makes the best rap musuc because how much i love him and stuff to k even i know i haven't meet him in real life or in person or face to face if you all know what i'm trying to say or speck or talking about or trying to say to you all okay""]"
550,FGVijoornak,Sab Sahi (Official Music Video) - KhanZaadi | KayZ | KO Productions,UCzchurpjyTBkgIsKTQJahMQ,KhanZaadi (KayZ),216333,42083,10092,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M5S,"['Sab Sahi Hai Na?🌼', 'Pillow fight abhizaadi❤❤❤❤❤❤❤', 'Anuzadi 💫💯😊', '❤❤❤❤❤❤', 'Abhisek ❤', 'Haseena♥️', 'Abhizaadi vibes', 'May u achieve the level that u deserve dude u rock ❤', 'Love from Nepal \nKhanzadi ❤❤❤', '❤❤❤❤❤🧿🧿🧿']"
551,uuK1bNNOhrM,Tiësto x FAST BOY - All My Life (Official Music Video),UCPk3RMMXAfLhMJPFpQhye9g,Tiësto,231009,5984,237,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music']",PT3M22S,"['Elemente, die so gut durchkomponiert waren, sind sinnlosem Modestampf gewichen. Schade, dass man nicht zwei Daumen runter machen kann.', 'Хит пушка🎉🎉🎉🎉', 'My daughter produced this brilliant piece ❤', '#Jimmy Great song, addictive 😎', 'Werea are you FAST BOYS 💪😜⚡⚡', ""Independientemente del tipo de música que saques en estos tiempos, siempre vas a quedar como el mejor de la historia por esos albums que sacaste en los 2000's. He llorado tanto al escucharlos y sigo llorando y emocionándome con esos albums, gracias por existir Tiësto. Siempre transmites esa paz y amor en tus canciones. Que ya te den el Premio Nobel de la Paz. 🙌🏻 🫶🏻\nIgual esta nueva música está súper buena, con esa transmisión de amor y cariño quedó hermoso. Por siempre y para siempre el único rey será Tiësto. 👑👑👑♥️♥️♥️"", '❤❤❤', 'Tiesto #1 \nForever in the world', 'Insaane one Legend', 'Love-ly colab♥️♥️🫶']"
552,Edig5y5ICV0,Ace Frehley - Walkin&#39; on the Moon (Official Music Video),UCDCu0bwocqWVSnh5Gh-4TkQ,Ace Frehley,196440,6264,1291,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M3S,"['Would be better sped up just a bit. Feels a little lazy. Could be a rocket.', 'Now that KISS is done, fake Ace is finally gone. Now the real SPACE ACE should start wearing the makup some. That would be awesome!🤘', 'sounds just like his solo album!!!! love it', 'This sounds amazing when cranked up!', 'Being an original member of Kiss he will bring back rock and roll on his own terms!', 'So much better than P*SS', 'Great song! STARS AND SPACE!', 'Dude, this is really good, the album will go platinum I believe, top of the charts! 👍✌️🖖', ""The video is embarrassing and the song is even more horrible than Kiss' Monster album. And that says a lot. And please get a better wig. And what about these udders? Unbelievable."", ""To bad Peter couldn't be with him !!!""]"
553,T-91YlvcHQk,SaintFloew - Bipolar (Official Music Video),UCASJzkiQgCV4hsKAs6QY9Vg,SaintFloew,190722,14546,1708,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT2M19S,"['He’s got the potential of becoming one of the biggest artist in Zimbabwe keep going👏🏾', 'My favourite artist in Zimbabwe\n\nThis guy is talented and have proved them wrong #haters', 'In hip-hop ma songs ema 1 minute zvinoendesa munhu kujeri', 'Waste of talent', 'Hats off to the person akagadzira beat 🤸❤', 'Nonsense', 'Asi sei vakadzi vekuZim vasinawo kudai...? 😢😢😢😢', 'Why play with the word Bi Polar? Such a dangerous disease😢', 'This is some Dope Ish ryt here. Its not like these other generic rapperss.', 'Approved 💯💯']"
554,kWVKP-HRMmY,Alberto - Papieros (Oficjalny Remix) prod. nbalvcky [Official Music Video],UCgVAd-KJ4Ygn15HuvYA3MmA,miejskajungla.team🌍,190825,9347,288,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT2M36S,"['wygladasz jakos biało co zrobiles ?', 'Alberto to jest sztos;) pozdrawiam', 'Video ❤❤❤', 'odpierdol się od polskich hitów', 'Takie disco-polo to ja lubię i szanuję. Ament', 'Disco polo uwielbiam dzięki Albercik', 'Kozak!', 'O chuju zloty ❤', 'Jakie to jest dobre! 😮', 'Słuchałem tej piosenki i złapali mnie Kryminalni za kradzieże i za rozboje 😭😭🙏']"
555,5h7Mpwz5Stc,Bktherula - CRAYON (Official Music Video),UCqEpkhhjzs37FX1b4d3yUqw,Bktherula,190716,21006,1442,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT2M3S,"['What do yall think? 🖍', 'i love bks authenticity', '🤔', 'Im One Of The Few People Who Thought Of G-Dragon - Crayon .', 'GOAT', 'bk the hardest female artist to me', 'im not hating on this song.... but imagine someone from the 00s n 90s listen to this', 'Shit fye✅', 'Favorite female artist ✌🏾😁', 'hardest female rapper']"
556,sKbd_RBK6Ls,"Azawi, Konshens - Summer Bae (Official Music Video)",UCdNenYh83P-VLiIQn5kNj0w,AzawiVEVO,181763,7784,626,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M28S,"['Big tune ...', ""Greatdee1'#256❤"", 'Marvin gwe asinga, naye concept monotonous, at least mwandibademu other people chilling as the duo moves and having fun at the bitch instead of cheap dances and facing-camera shots. another issue we are all missing out is that the story was, the girl is singing to the man  not to the camera, but oba waragi, they stand together and face the camera. there, we need you Marvin to lead us please. you have all the technology but our story art is still poor', 'We love 💕 U gal, Ug 2 da world', 'Nice song', 'https://youtu.be/AYSA4uYKR0U?si=DaGSj7vGvn-eC2OL❤❤❤❤', 'Nice tube', 'Azawi for real', 'Konshens bredda yah nailed it', '❤❤❤❤❤❤']"
557,S-JsFRflRUs,FABIO ASHER - BERHARAP KAU KEMBALI (OFFICIAL MUSIC VIDEO),UCNG1v1YvTVKjUJk3VSdZiiA,Fabio Asher,176324,7524,708,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M37S,"['Teman teman, ada yg relate sama lagu ini? Coba ceritain  kisah kalian, aku pengen dengar :(', 'Bang😢😢 knapa lu bikin lagi sesuai keadaan ku skrg ini', 'Papi Fabio musclee bangett .. ❤', 'knapa VC nya sesedih inii 😢😢', 'ngena nih lagunya😢', 'Pertama dgar lagu ini lngsung Jatuh cinta sama nadanya Aaa.. ngk pernah gagal buat lagu suka bget smua karya nya', 'Setiap denger lagu ini nyeseknya ada, ditambah lihat MV nya </3', 'Fabio emng boleh bkin nngis gue pas liat MV nya. Blm siap klo hrus mrsakan ky yg di video.', 'Fabio makasi ya udh buat lagu sebagus ini , ga pernah ada yg se relate ini', 'Haloo kak fabio Januari kemarin sakit banget rasanya buat aku, aku di putusin pacarku pas aku lagi di IGD padahal dia tau aku masuk IGD, tapi dia mutusin aku sepihak hari itu dan langsung cut off semua sosmed ku, dia gak mau dengerin penjelasan aku dulu, dia ttp pergi gitu aja, tanpa mau tau keadaan aku gimana, aku gak nyangka dia bisa setega itu, tapi aku masih tetap berharap dia bisa kembali:)']"
558,5YKI576zkTU,BETRAND PUTRA ONSU - SULIT ( OFFICIAL MUSIC VIDEO ),UCg8vVg3RliWcvnlbsI1AzMw,MOP Music Channel,175045,15718,6859,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M15S,"['Selamat menyaksikan music video Betrand Putra Onsu - SULIT MOP Lovers..\n\nJangan lupa untuk di share dan di dengarkan yaaa, semoga kalian suka dengan lagu ini.\n\nCoba ceritain se SULIT apa kalian melupakan kenangan dengan seseorang yang special?', 'sesingkat apapun kisahnya,melupakan bukanlah hal yg mudah.""SULIT""\nsemangat pagi semua', 'Menyerap dan menghayati lagu SULIT dari Betrand Putra Onsu relate dengan kehidupan,  memang SULIT melupakan orang-orang terkasih,  terutama orang tua yg sudah terlebih dahulu menghadap sang pencipta, pada sahabat dan pada siapapun yg pernah ada dan sayang pada kita. Makin enak dengan suara yg halus, merdu syahdu. Yuk tonton lagi naikkan viewersnya', 'Bagus lagu nya', 'Selamat berproses Betrand Putra Onsu.. Mang didunia ini pasti akan terasa sulit, tapi percayalah ada waktunya Tuhan menaikkan seseorang, sabar dan mau terus belajar saya percaya kamu akan menjadi bintang besar yang akan dikenal banyak orang.. Tetap rendah hati ya lion King ayah.', 'Suaramu merdu bgt, yg bilang kerendahan awalnya Betrand sdh jelaskan di livenya, katanya lagu ini unik, notasinya naik turun di belakang jd ya emang di awalnya hrs rendah', 'Dengerin terus lagu Sulit yah, share jg medsos kalian, jgn lupa streaming jg di platform musik', 'Ayo guyss tetap semangat buat streaming nya💪😊', 'Tidak ada yang sulit kalau kita kompak', 'Betapa sulit melupakan memory bersama mu 5 tahun bukan waktu singkat kita bersama \nKini ragamu udah pergi meninggalkan diriku \nMeninggalkan segala memory Dan sakit hati sesulit apapun kan ku lupakan diri mu']"
559,ERqwwrO4kCE,Willy Paul - Keroro ( Official Music Video ),UCgdVgtJQXxebSiSAzlhYczw,Willy Paul Thee Pozze,149685,9264,1148,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M21S,"['Eiiishhh Pozeee, we are sorry!! This is fire!!', 'Pozee n ule bazuu🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥💯noma sana', 'Sasa huyu anaimba nini', 'Willy Paul is Kenyan Diamond manze', 'Pizee🔥🔥', ""We might not be treding on the same side of the industry yes but I'm hear to clap for my boy willy Paul... We grew together, slept in one house like 5 of us as we were hustling doing this music thing. Back in the day, I was at RUARAKA high school. My boy would come around 2pm, sends the secretary to call me out of class... We go straight to the kitchen I talk to the cooks and plead with them to give my brother something to eat because that was it. Both of us knew of we missed lunch then that's for us until the next day. I thank God for one Mr. Freddy... He would serve him and later on I see him out of the school gate then connect in the evening. It's just a story and a half. Congratulations pozze keep on winning. I find joy to see my childhood friends succeeding... Provided they ain't robbing anyone, whatever they do if it's legit and celebrate them. Cheers bro. Naomba subscribers wa pozze wanioneshe love by subscribing to my channel please ❤... Mimi Ata mkisema Leo niingie 200K subs, who I'm I to refuse 😂😂😂... Asante 🙏"", 'pozze never disapoint...', 'This guy is always fire', 'A good one .. Hii ishaenda', '🔥🔥🔥']"
560,mg-wOTx94uE,ERRA - Cure [Official Music Video],UCST_KTjlK574mzXHDan7-_Q,UNFD,143876,10772,729,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M47S,"['ERRA is so fucking heavy that litterally spaghettified earth.', '❤', 'Heat', ""It's gonna be a long wait for April."", 'Has a Tron Legacy Derezzed feel to it, love it', 'My.dtrtc', 'What a banger! 🖤', 'LOVE THIS METAL SOUND. ERRA is gonna bring a new dimension. So clean, melodic, but still agressive!', ""aaaa, like it.  I've always loved Misery Signals, and these guys have a lot of similar quality.  I'll have to get this when its fully available."", 'Not impressive']"
561,kkC66u73kf8,Squash - Money Boy (Official Music Video),UCLLZ9Yz4iZhZWzD4UKuCSsw,SquashVEVO,136937,14756,774,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M6S,"['🎉🎉🎉😂😂😂🤞🤞🤞🥶🥶🥶🫶🫶🫶🫡🫡🫡🤕🤕🤕🎮🎮🎮🙏🙏🙏💫💫💫💰💰💰✈️✈️✈️', '🔥🔥🔥🔥🔥🔥🔥', '🔥🔥🔥🔥🔥🇨🇦🇨🇦🇨🇦🇨🇦🇨🇦', 'Rrrrrrrr👌👌👌👌👌👌💯💯💯💯', '🔥🔥🔥🇧🇧🔥🔥🔥🔥', 'Songs like dis ute', 'Forever 6ix Me Fada 🔥\nNtn Nuh Change All When Me Deh A Foreign 6️⃣🙏', '6ix is real 🙌🏽💥🐐', 'Bowy a pree mi fi gal u is a fucking mamaa man 😂😂😂', '🔥🔥🔥🔥🔥🔥🔥🔥']"
562,46H6vBmzg4I,Kash Doll - Big 1/Fawk Em (Official Music Video),UCm4-jBPq-gbkgA1n9FvzIww,KashDollVEVO,135232,8087,618,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M44S,"['I luhh me some K.D. ♥️🤙🏽', 'whole time I thought Big 1 and Fawk Em were two separate singles 😭 this is great though its like getting a 2 for 1 special', 'Come on KD🔥🔥🔥🔥', 'Hard🎉🎉🎉🎉🎉', 'Ok KASH.  REP THAT D SOUND‼️📣', 'Let’s goooo Kash ❤', 'Love this', '#313', 'This is on another level', '❤❤❤❤❤❤']"
563,yIezPV7MxUI,Ziynet Sali - İmkansız Bir Aşk Denir (Official Music Video),UCNa32g9qcuNBF88S9X7Rzfg,Ziynet Sali,130295,1752,36,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M18S,"['İmkansiz Bir Aşk Denir şarkımda, en sevdiğiniz söz hangisi güzel dinleyicilerim? 🌹', 'Ziynet Sali ❤', 'Κοματαρα πολύ ωραίο ❤ για σού Σαλί', '🧿🧿🧿👏', '❤❤❤❤', 'Çok güzel bayıldım ❤❤🎉🎉 mükemmel klip film tadında trend olsun ağzınıza sağlık ♥️', 'Sesinize sağlık her söz çok yerinde olmuş 🙏🤲❤️😍🧿👏', '*Ziynet Sali bir markadır*', 'anaa minicik yeni çıkmış 🥹 yerimizi alalım ilerde bakıp biz zaten buradaydık deriz', 'Come cenel me please 🥰🥰🥰🥰🥰🥰🥰']"
564,3Ji9cpP3ydY,Έλλη Κοκκίνου - Μισοτελειωμένη - Official Music Video,UCE2a9E3B2EjO0_rg2mgVmlg,PanikRecordsTube,118433,1927,147,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M1S,"['Επιτέλους έφτασε η ώρα να μοιραστώ μαζί σας το καινούργιο μου τραγούδι με τίτλο “Μισοτελειωμένη” ❤️\u200d🩹\n\nΜπορώ να πω ότι το θεωρώ ένα από τα αγαπημένα μου τραγούδια!\nΟι στίχοι και η μουσική του,  αγγίζουν την ψυχή μου και με κάνουν να εκφράσω συναισθήματα που όλοι έχουμε βιώσει!\n\nΒασίλη και Αγγελική σας ευχαριστώ πολύ για αυτό το υπέροχο τραγούδι!\n\n“Μισοτελειωμένη”\nΜόλις κυκλοφόρησε στο επίσημο κανάλι της Panik Records στο YouTube & σε όλα τα ψηφιακά καταστήματα!\n\nΜουσική: Βασίλης Γαβριηλίδης\nΣτίχοι: Αγγελική Μακρυνιώτη\nΣκηνοθεσία: Βαγγέλης Τσαουσόπουλος\n\n#Videoclip #kokkinou #NewSingle #Misoteliomeni #OutNow', 'απο 40κ σε 110κ προβολές σε μια μέρα, υποπτο χμ....', 'Σου ξυπναει πολλα συναισθηματα❤', 'Εισαι μεγάλη!!!', 'Το. Πιο. Όμορφο. Πλασμα. Της. Ζωής. μου. Ο. Πιο. Δυνατός. Ερωτας.μου. μονάχα. Εσυ. Καμμια. Άλλη. Μονο. Εσυ', 'Τέλειο τραγούδι από στοίχους και από μια καταπληκτική φωνή μιας μεγάλης τραγουδίστριας ❤❤❤', 'Πολύ όμορφο τραγούδι, επιτυχία Eli Κοκίνου☺️😍🥰Χαιρετισμούς από την Αλβανία😉😎✌️🤭', 'Like 👍 from Bulgaria 🇧🇬\nMPRAVO👏,Elli❤', 'Kοριτσάρα!! Θελουμε ντουετο με Δεσπινα σε ενα ωραιο ελαφρολαικο. Πάνικ ακούς?', 'Very nice song, Ellie wonderful and the video clip beautiful!!']"
565,3rydJEwoZq0,MAXO KREAM - BANG THE BUS prod. evilgiane (Official Music Video),UCHMzxyHAYm8gPnR0nce4APA,Maxo Kream,112762,6986,232,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M7S,"['🔥🔥🔥', 'Clams casino vibes yeahh maxo we need this bro nfs', 'I can’t stop playing This Song I need a whole album like this 😤🔥‼️', 'Thank you based god', 'ASAP LSD TYPE BEAT', 'flow and production goes coo coo crazy', 'is this kingdom hearts?', 'Hamsterdam Pt. 2 🔥🔥🔥', 'revolutionary maxo', ""worst song you've ever made by far""]"
566,H0pjNtTOZ_g,アイナ・ジ・エンド - 宝者 [Official Music Video]（TBS系 日曜劇場「さよならマエストロ～父と私のアパッシオナート～」主題歌）,UCFPb0Vc0Cjd3MpDOlHPQoPQ,アイナ・ジ・エンド Official,111087,4284,166,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M19S,"['宝者\n\n作詞：アイナ・ジ・エンド\n作曲：アイナ・ジ・エンド, 河野圭\n編曲：河野圭\n\n\xa0\nありがとう\u3000宝者\n掠れずに伝えたい\u3000\n温かいこころをくれたね\n背中撫でるように\n\xa0\nさよならね宝者\nさすらいの猫のように\nわたしも自由に歩いていくわ\n行かなきゃね\u3000いつかの約束\u3000\n\xa0\n\xa0\n夜明けに泣きついた\u3000\nほんとは素直でいたいの\u3000\nあやして去らないで\nつよがりの私です\n\xa0\n自信ない音\u3000宙に舞ってる\nあなたいつも\u3000見透かしている\n馴染みある音\u3000触れてくれる\nあなたいつも\u3000そばにいてくれたね\n\xa0\nありがとう\u3000宝者\nきえないさ滲んでる\nもらった言葉をぎゅってして\n音にする旅よ\n\xa0\nさよならね\u3000宝者\n不甲斐なく空を見る\nまだ少し寂しい模様だけど\n行かなきゃね\u3000いつかの約束\n\xa0\n\xa0\n『星見えなくなった』と思えば\n目が悪くなっただけだったみたいだ\n変わりゆくのは自分\n\xa0\n至らない音\u3000くすんだ日々\nあなたいつも\u3000見透かしていた\n確かな音\u3000守られた日々\n忘れないように\u3000変わらないままいたい\n\xa0\nなんて考えていたっけ\nなんで歩いてんだっけ\n立ち返るその度に\n柔らかい記憶\n\xa0\n大事だった\u3000大事だった\n届けにいかなきゃ\n\xa0\nありがとう\u3000宝者\n掠れずに伝えたい\u3000\n温かいこころをくれたね\n背中撫でるように\n\xa0\nさよならね\u3000宝者\nさすらいの猫のように\nわたしも自由に歩いていくわ\n行かなきゃね\u3000いつかの約束', '❤❤❤❤❤❤❤', '❤🎉', 'Por favor, continue fazendo música pra sempre', '10万再生突破👏', 'アイナの声ってどんな曲調にもぴったりやねんな〜\n宝者もガンダムもキリエも薬屋も帆も虹も誰誰誰も…ほんとすげえわ。', 'みんなのうたで流れてほしいし、教科書に載ってほしい', '彼女の歌声は布袋さんのアルバムで知りました\u3000独特な声色なのにはっきりと耳に伝わります\u3000曲に感情をこめつつ何だか切ない歌声そのもの\u3000ますますファンになりました', 'リョクシャカファンでwowwowで「ジャニス」見て日本人ばなれした歌声に感動しました。今後、応援します。', 'I LOVE animation songs ❤https://youtu.be/gBiSvnvutbg?si=XmYg89tLNRb5H-Ac']"
567,2S8PHrTZubg,A-JEY - YA LAYLI (Official Music Video) 2024 اي جاي - ياليلي (فيديو كليب حصري),UC8qFXetjbDXJW4PDtijJ6Xg,A-JEY,107533,4527,311,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M9S,"['F Dehri sac à dos , 3ini f milano 🇲🇦✈️🇮🇹\nMen ina mdina ktsm3u l «\xa0YA LAYLI\xa0»👀', '#wa3ra❤❤❤❤❤', 'ابن ريف مدينة ناظور مشالله ♓👑✌🦁🇧🇪🇪🇦🤞🔥♓', 'khoya anas rabda di la mostwa❤', '🔥🔥🔥', 'Clip tooop 👑👑🔥🔥🔥🔥🔥', '✔✔', 'Nice song bro', '😍😍🇲🇦', '🔥🔥🇲🇦🇲🇦🇲🇦🇲🇦']"
