,video_id,title,channel_id,channel_title,view_count,like_count,comment_count,wikipedia_categories,duration
0,JGwWNGJdvx8,Ed Sheeran - Shape of You (Official Music Video),UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,6187040943,32536757,1150191,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M24S
1,09R8_2nJtjg,Maroon 5 - Sugar (Official Music Video),UCN1hnUccO4FD5WfM7ithXaw,Maroon5VEVO,3996606810,15982972,420780,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT5M2S
2,pRpeEdMmmQ0,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),UCGnjeahCJW1AF34HBmQTJ-Q,shakiraVEVO,3840577985,22122088,1322022,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M31S
3,lp-EO5I60KA,Ed Sheeran - Thinking Out Loud (Official Music Video),UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,3723229528,14997487,373089,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M57S
4,2Vv-BfVoq4g,Ed Sheeran - Perfect (Official Music Video),UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,3654497221,20738347,516002,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M40S
5,aJOTlE1K90k,Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),UCN1hnUccO4FD5WfM7ithXaw,Maroon5VEVO,3551002097,21503601,662725,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M31S
6,YqeW9_5kURI,Major Lazer &amp; DJ Snake - Lean On (feat. MØ) (Official Music Video),UCMJ5Qf3sOvQpcYiai1Noa3Q,Major Lazer Official,3537366588,17074099,454673,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M59S
7,YQHsXMglC9A,Adele - Hello (Official Music Video),UComP_epzeKzvBX156r6pm1Q,AdeleVEVO,3120953502,18701599,946820,"['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT6M7S
8,k2qgadSvNyU,Dua Lipa - New Rules (Official Music Video),UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,2998579997,17431513,378496,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M45S
9,fLexgOxsZu0,Bruno Mars - The Lazy Song (Official Music Video),UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,2698663427,14583983,543346,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M20S
10,2vjPBrBU-TM,Sia - Chandelier (Official Video),UCmKdSrwf1e8coqAzUsrVHZw,SiaVEVO,2671446733,12970213,584669,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M52S
11,7wtfhZwyrcc,Imagine Dragons - Believer (Official Music Video),UCpx_k19S2vUutWUUM9qmXEg,ImagineDragonsVEVO,2582650769,21599221,629845,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M37S
12,rYEDA3JcQqw,Adele - Rolling in the Deep (Official Music Video),UComP_epzeKzvBX156r6pm1Q,AdeleVEVO,2442977163,12842870,424834,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M54S
13,rtOvBOTyX00,Christina Perri - A Thousand Years [Official Music Video],UC2gMECGMn5TVbRN5S5tKb8Q,Christina Perri,2390395575,14809446,500245,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M48S
14,PMivT7MJ41M,Bruno Mars - That’s What I Like [Official Music Video],UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,2247154782,13273710,386492,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues']",PT3M31S
15,8UVNT4wvIGY,Gotye - Somebody That I Used To Know (feat. Kimbra) [Official Music Video],UCFC9LamNMmLioW643VZ40OA,gotyemusic,2212614330,15656431,812721,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M4S
16,kXYiU_JCYtU,Numb (Official Music Video) [4K UPGRADE] – Linkin Park,UCZU9T1ceaOgwfLRq7OKFU4Q,Linkin Park,2166024511,13446971,575041,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M8S
17,l0U7SxXHkPY,Future - Life Is Good (Official Music Video) ft. Drake,UCFNosi99Sp0_eLilBiXmmXA,FutureVEVO,2153177767,10111899,226909,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT5M36S
18,hLQl3WQQoQ0,Adele - Someone Like You (Official Music Video),UComP_epzeKzvBX156r6pm1Q,AdeleVEVO,2144446300,10460423,361333,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M45S
19,V1Pl8CzNzCw,"Billie Eilish, Khalid - lovely (Official Music Video)",UCDGmojLIoWpXok597xYo8cg,BillieEilishVEVO,1983541870,26398052,591241,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M21S
20,5qm8PH4xAss,50 Cent - In Da Club (Official Music Video),UC0sL86jDLgs2fGRD-XBnPQA,50CentVEVO,1977644049,12085753,318040,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT4M8S
21,LjhCEhWiKXk,Bruno Mars - Just The Way You Are (Official Music Video),UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,1915772698,8228226,246676,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues']",PT3M57S
22,YVkUvmDQ3HY,Eminem - Without Me (Official Music Video),UC20vb-R_px4CguHzzBPhoyQ,EminemVEVO,1851141133,13382940,374253,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT4M58S
23,hTWKbfoikeg,Nirvana - Smells Like Teen Spirit (Official Music Video),UCzGrGrvf9g8CVVzh_LvGf-g,NirvanaVEVO,1795268221,13080852,502200,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M39S
24,qrO4YZeyl0I,Lady Gaga - Bad Romance (Official Music Video),UC07Kxew-cMIaykMOkzqHtBQ,LadyGagaVEVO,1779784076,8910928,891611,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT5M9S
25,6NXnxTNIWkc,4 Non Blondes - What&#39;s Up (Official Music Video),UCJsu1rqVUJckZ-nSTLIWjcg,4NonBlondesVEVO,1716484241,7331620,198665,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M53S
26,eVTXPUF4Oz4,In The End [Official HD Music Video] - Linkin Park,UCZU9T1ceaOgwfLRq7OKFU4Q,Linkin Park,1701431388,11302497,430166,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M39S
27,UqyT8IEBkvY,Bruno Mars - 24K Magic (Official Music Video),UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,1642234471,8362835,244049,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M47S
28,nCkpzqqog4k,Sam Smith - I&#39;m Not The Only One (Official Music Video),UC3Pa0DVzVkqEN_CwsNMapqg,SamSmithVEVO,1628548580,6668825,142440,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Soul_music']",PT4M40S
29,xTlNMmZKwpA,"Cardi B, Bad Bunny &amp; J Balvin - I Like It [Official Music Video]",UCxMAbVFmxKUVGAll0WVGpFw,Cardi B,1596180087,10640101,315086,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M17S
30,VbfpW0pbvaU,Shawn Mendes - Stitches (Official Music Video),UC4-TgOSMJHn-LtY4zCzbQhw,ShawnMendesVEVO,1581910608,11486425,425989,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M
31,8WYHDfJDPDc,Nelly - Dilemma (Official Music Video) ft. Kelly Rowland,UCzQNgpWWPLuoAC6zA3VejzA,NellyVEVO,1511811513,8004754,183138,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues']",PT4M41S
32,dQw4w9WgXcQ,Rick Astley - Never Gonna Give You Up (Official Music Video),UCuAXFkgsw1L7xaCfnd5JJOw,Rick Astley,1497340016,17233426,2301668,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M33S
33,KlyXNRrsk4A,Katy Perry - Last Friday Night (T.G.I.F.) (Official Music Video),UC-8Q-hLdECwQmaWNwXitYDw,KatyPerryVEVO,1495975241,6992700,428553,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT8M5S
34,6Ejga4kJUts,The Cranberries - Zombie (Official Music Video),UCF9i903aeMcvcapmP1bS1oA,TheCranberriesVEVO,1488955157,7753220,327967,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT5M8S
35,LHCob76kigA,Lukas Graham - 7 Years [Official Music Video],UCs8ynQgjoKZblUXosXoeOEQ,Lukas Graham,1485175525,10446081,336084,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M
36,QGJuMBdaqIw,Katy Perry - Firework (Official Music Video),UC-8Q-hLdECwQmaWNwXitYDw,KatyPerryVEVO,1455254658,6536759,449264,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M54S
37,XXYlFuWEuKI,The Weeknd - Save Your Tears (Official Music Video),UCF_fDSgPpBQuh1MsUTgIARQ,TheWeekndVEVO,1454521277,8863287,293920,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",PT4M9S
38,ZyhrYis509A,Aqua - Barbie Girl (Official Music Video),UCCiijV9YJmUtKSXOcxMqc_g,AquaVEVO,1414622129,8477382,418250,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M22S
39,ekzHIouo8Q4,Bruno Mars - When I Was Your Man (Official Music Video),UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,1365181528,7361963,200149,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues']",PT3M55S
40,nSDgHBxUbVQ,Ed Sheeran - Photograph (Official Music Video),UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,1356690987,7040446,174442,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M35S
41,vx2u5uUu3DE,Bon Jovi - It&#39;s My Life (Official Music Video),UCwlTofOAY79PS_GhmborAdA,BonJoviVEVO,1347210033,7248393,194338,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M27S
42,3YxaaGgTQYM,Evanescence - Bring Me To Life (Official HD Music Video),UCDDmukrq0bwckrp09bNt-Rw,EvanescenceVEVO,1317969266,9476250,287793,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M14S
43,DyDfgMOUjCI,Billie Eilish - bad guy (Official Music Video),UCDGmojLIoWpXok597xYo8cg,BillieEilishVEVO,1269921769,18278376,828086,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M26S
44,bESGLojNYSo,Lady Gaga - Poker Face (Official Music Video),UC07Kxew-cMIaykMOkzqHtBQ,LadyGagaVEVO,1267965452,6953283,295312,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M34S
45,dT2owtxkU8k,Shawn Mendes - There&#39;s Nothing Holdin&#39; Me Back (Official Music Video),UC4-TgOSMJHn-LtY4zCzbQhw,ShawnMendesVEVO,1251747688,9278814,214841,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M58S
46,OMOGaugKpzs,The Police - Every Breath You Take (Official Music Video),UC4CnFBpo6Zk8D6bmeXB0MTg,ThePoliceVEVO,1231753240,5309832,114884,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M49S
47,kTHNpusq654,Katy Perry - Hot N Cold (Official Music Video),UC-8Q-hLdECwQmaWNwXitYDw,KatyPerryVEVO,1202107936,5812490,199168,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M44S
48,pB-5XG-DbAA,Sam Smith - Stay With Me (Official Music Video),UC3Pa0DVzVkqEN_CwsNMapqg,SamSmithVEVO,1195538270,5555593,130274,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Soul_music']",PT3M30S
49,zDo0H8Fm7d0,Bebe Rexha - Meant to Be (feat. Florida Georgia Line) [Official Music Video],UC5-gWZXAQqSGVfPHkA7NRiQ,Bebe Rexha,1164434025,5489603,106700,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M58S
50,m7Bc3pLyij0,Marshmello ft. Bastille - Happier (Official Music Video),UCEdvpU2pFRCVqU6yIPyTpMQ,Marshmello,1159852938,14791057,749303,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M54S
51,UceaB4D0jpo,Post Malone ft. 21 Savage - rockstar (Official Music Video),UCOhtMAg7xh8wv_wUHMgFc-Q,PostMaloneVEVO,1149102121,13137148,371037,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M2S
52,GX8Hg6kWQYI,XXXTENTACION - MOONLIGHT (OFFICIAL MUSIC VIDEO),UCM9r1xn6s30OnlJWb-jc3Sw,XXXTENTACION,1125652784,19065545,1240983,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT2M18S
53,YlUKcNNmywk,Red Hot Chili Peppers - Californication (Official Music Video) [HD UPGRADE],UCEuOwB9vSL1oPKGNdONB4ig,Red Hot Chili Peppers,1119600303,4849461,126644,"['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music', 'https://en.wikipedia.org/wiki/Simulation_video_game']",PT5M22S
54,mWRsgZuwf_8,Imagine Dragons - Demons (Official Music Video),UCpx_k19S2vUutWUUM9qmXEg,ImagineDragonsVEVO,1112220819,8108594,239763,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M57S
55,fwK7ggA3-bU,Maroon 5 - One More Night (Official Music Video),UCN1hnUccO4FD5WfM7ithXaw,Maroon5VEVO,1081455851,4610240,133072,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M43S
56,n4RjJKxsamQ,Scorpions - Wind Of Change (Official Music Video),UCqfmagAXUrUTHpJldTPRseg,ScorpionsVEVO,1072858265,5126992,144383,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M43S
57,e-fA-gBCkj0,Bruno Mars - Locked Out Of Heaven (Official Music Video),UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,1052795432,6666315,172982,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M55S
58,fV4DiAyExN0,Hoobastank - The Reason (Official Music Video),UCRKwxkAaQWPhbLuE1KDbyeg,HoobastankVEVO,1047524518,5411011,104739,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M11S
59,6EEW-9NDM5k,Akon - Lonely (Official Music Video),UCX2v47KsDKqajrEYFV7GbBg,AkonVEVO,1043857826,9516614,276941,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",PT4M24S
60,WpYeekQkAdc,The Black Eyed Peas - Where Is The Love? (Official Music Video),UCrwmu-gceGOmtZeuTsn7DlQ,BlackEyedPeasVEVO,1022094477,5376762,190660,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Soul_music']",PT4M11S
61,MkElfR_NPBI,Little Mix - Black Magic (Official Video),UCssD3_aDYhaG44mwP53CO0w,littlemixVEVO,1014363049,7949552,214342,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M46S
62,Ahha3Cqe_fk,Katy Perry - The One That Got Away (Official Music Video),UC-8Q-hLdECwQmaWNwXitYDw,KatyPerryVEVO,1006684462,4735791,230946,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M50S
63,CvBfHwUxHIk,Rihanna - Umbrella (Orange Version) (Official Music Video) ft. JAY-Z,UC2xskkQVFEpLcGFnNSLQY0A,RihannaVEVO,994401013,5325078,159725,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",PT4M15S
64,9BMwcO6_hyA,Bon Jovi - Always (Official Music Video),UCwlTofOAY79PS_GhmborAdA,BonJoviVEVO,991135314,3687100,91039,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT6M6S
65,hiP14ED28CA,Jason Derulo - Wiggle feat. Snoop Dogg [Official Music Video],UCe3yZzUwpmy2eKKmF9svX0Q,Jason Derulo,981695877,5615465,123556,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M44S
66,u9Dg-g7t2l4,Disturbed  - The Sound Of Silence (Official Music Video) [4K UPGRADE],UCveWMJeHgcIUPMnFzd7Vxjg,Disturbed,967429723,5670921,218628,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M23S
67,6JnGBs88sL0,Nelly Furtado - Say It Right (Official Music Video),UCrSczPA0uxFM-PgWOeDX-ew,NellyFurtadoVEVO,965119935,4743333,130569,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues']",PT3M55S
68,5anLPw0Efmo,Evanescence - My Immortal (Official HD Music Video),UCDDmukrq0bwckrp09bNt-Rw,EvanescenceVEVO,964544524,5547526,211109,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M31S
69,S9bCLPwzSC0,Eminem - Mockingbird [Official Music Video],UC20vb-R_px4CguHzzBPhoyQ,EminemVEVO,955528174,7870592,255467,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT4M18S
70,gOsM-DYAEhY,Imagine Dragons - Whatever It Takes (Official Music Video),UCpx_k19S2vUutWUUM9qmXEg,ImagineDragonsVEVO,927809579,5576895,115236,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M40S
71,SRcnnId15BA,50 Cent - Candy Shop (Official Music Video) ft. Olivia,UC0sL86jDLgs2fGRD-XBnPQA,50CentVEVO,923336345,5515993,116855,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M10S
72,WXBHCQYxwr0,Ava Max - Sweet but Psycho [Official Music Video],UCOwgc8DswjoBMuuUU2ScPvQ,Ava Max,913596468,6905404,138764,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M28S
73,C-u5WLJ9Yk4,Britney Spears - ...Baby One More Time (Official Video),UCZijND2e2tPp2AQL8Go2YSg,BritneySpearsVEVO,903034767,5148918,187272,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M57S
74,pfVODjDBFxU,Imran Khan - Satisfya (Official Music Video),UCGq-2cxsm_pVxGrWYraw8wg,imrankhanworld,896208327,9902906,290874,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M5S
75,vJwKKKd2ZYE,Bobby Shmurda - Hot N*gga (Official Music Video),UCxP1EYNz6OfgciUNwx6m5gA,BobbyShmurdaVEVO,887876756,6276911,348436,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M19S
76,KRaWnd3LJfs,Maroon 5 - Payphone ft. Wiz Khalifa (Explicit) (Official Music Video),UCN1hnUccO4FD5WfM7ithXaw,Maroon5VEVO,866660665,5744307,230815,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M40S
77,LsoLEjrDogU,Bruno Mars - Finesse (Remix) (feat. Cardi B) (Official Music Video),UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,863328416,6284813,261758,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues']",PT3M43S
78,pPw_izFr5PA,6IX9INE- GOOBA (Official Music Video),UCF6jRAgCbSanHolKt0Vt6Qw,Tekashi 6ix9ine,863244972,11985999,1049873,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT2M29S
79,4DO8GsIYfhQ,"Enrique Iglesias, Juan Luis Guerra - Cuando Me Enamoro (Official Music Video)",UCVttQE6tS_agDSAU61Q65aA,EnriqueIglesiasVEVO,855292736,2757052,65316,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M58S
80,Mgfe5tIwOj0,Dua Lipa - IDGAF (Official Music Video),UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,846610764,5794054,132198,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M51S
81,TUVcZfQe-Kw,Dua Lipa - Levitating Featuring DaBaby (Official Music Video),UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,844257770,7546865,155541,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M51S
82,kPBzTxZQG5Q,3 Doors Down - Here Without You (Official Music Video),UCRxxOhTdsfA0hdvDG9Tb0HA,3DoorsDownVEVO,839071046,4018322,103899,"['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M56S
83,ZaI2IlHwmgQ,The Black Eyed Peas - Pump It (Official Music Video),UCrwmu-gceGOmtZeuTsn7DlQ,BlackEyedPeasVEVO,825547062,5158197,136495,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M46S
84,W-w3WfgpcGg,Bruno Mars - It Will Rain (Official Music Video),UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,822786929,3796105,142707,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M27S
85,xFrGuyw1V8s,Abba - Dancing Queen (Official Music Video Remastered),UCa_4DcdTB9QfK0LY9-7qWuQ,AbbaVEVO,821021218,3837875,137001,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M53S
86,K_9tX4eHztY,Future - Low Life (Official Music Video) ft. The Weeknd,UCFNosi99Sp0_eLilBiXmmXA,FutureVEVO,816015913,3492711,71578,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT5M24S
87,av5JD1dfj_c,"Sam Smith, Normani - Dancing With A Stranger (Official Music Video)",UC3Pa0DVzVkqEN_CwsNMapqg,SamSmithVEVO,815700313,3461178,50469,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M16S
